,전체 시나리오,메인 시나리오,세부 시나리오,LS 수익률(%),BH 수익률(%),DCA1 수익률(%),DCA1* 수익률(%),P_0,P_T,H_DCA1,H_DCA1*
160,상하하상상상상상상상상상상상하하하하하하하하하하하하하하하하하하하하하하,약,강약,-8.02,-3.665,-5.584,-10.865,1,0.7781820807694237,0.9245666359671757,1.09884
161,상하하하하하하하하하하하하하상상상상상상상상상상상상상상상상상상상상상상,강,약강,14.19,7.705,8.307,16.165,1,1.4889658569352469,1.171964551165784,0.94987
162,상상상상상하상하상상상상상상상하상상상상상상상상상상상상상상상상상상상상,강,강강,9.767,5.26,3.476,6.765,1,1.322559754843383,1.19369279256642,1.08676
163,상하하상하하상하하하하하하하상상상상상상상상상상상상하상상하상상상상상상,강,약강,2.641,1.498,0.892,1.736,1,1.0813470429383725,1.0529104185712512,1.02692
164,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,34.936,20.124,14.108,27.452,1,2.456854608758854,1.6536192845442665,1.18669
165,상하하상상상상상상상상하하하하하상하상상상상하하상상상상상상상상상상상상,강,강강,6.913,3.725,3.428,6.67,1,1.222055990557068,1.1045374131738586,1.00685
166,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-14.59,-6.535,-7.986,-15.539,1,0.6230655256527702,0.7997905289593608,1.03412
167,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,26.229,14.74,9.459,18.406,1,2.0112897615461365,1.5336322778480695,1.21158
168,상상상상하상상하하하하하하하상상상상상상상상상상상상상상상상상상상상상상,강,강강,27.165,15.308,17.812,34.661,1,2.056381670276789,1.2575876199596692,0.84213
169,상하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,19.429,10.703,5.899,11.479,1,1.7034403064490595,1.4343327484677761,1.22955
170,상하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,24.404,13.642,10.912,21.233,1,1.9253340479176215,1.4111503665551783,1.08054
171,상상하하하상상상상상상상상상상상상상상상상상상하하상하하하하하하하하하상,강,강약,4.539,2.477,2.901,5.645,1,1.1424323963673746,1.0485181677350897,0.96892
172,상상상상상하상하하하상하하하하하하하하하하하하하하하하하하하상상하하상상,약,약약,2.122,1.234,5.074,9.873,1,1.0650313794437976,0.918080858079482,0.80295
173,상하하하하하하하하하하하하하상하하하하상하하하하하하하하하하하하하하하하,약,약약,-17.702,-7.805,-12.953,-25.197,1,0.5573957685411669,0.8450957536286955,1.33168
174,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,36.944,21.397,15.715,30.58,1,2.5682288084253,1.657543776969767,1.15346
175,상상하하하하상상상상상상상상하하하하상상상상상상상상상상상상상상상상상상,강,강강,3.031,1.698,0.417,0.811,1,1.0937183726663158,1.0801486748925497,1.06752
176,상상하하하상하하하상하상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,7.876,4.239,1.574,3.062,1,1.2553944423867442,1.1979409609658573,1.14678
177,상상하하하하상상하상하하하상상상상상상상상상상상상상상상상상상상상상하하,강,강강,3.792,2.09,1.63,3.172,1,1.1181128626910761,1.0651755323773144,1.01813
178,상상하하하상상상상상상상상상상상상상상상상상상하하하하상하하하하하하하하,강,강약,-2.293,-0.965,-3.891,-7.571,1,0.9327681287027197,1.0507053373191058,1.18129
179,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,6.732,3.629,-3.332,-6.484,1,1.215857817846604,1.3459714993269432,1.48671
180,상하하상하상상상상상상상하하하상하하하하하하하하하하하하하하하하하하하하,약,강약,-11.984,-5.427,-7.413,-14.424,1,0.681833358149295,0.8590646468828169,1.08797
181,상하하상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-9.656,-4.403,-5.757,-11.203,1,0.7373865911273249,0.8809516909882799,1.05317
182,상하상상상상상상상상상상상상상상상상상하상하하하하하상상상상상상상상상상,강,강강,13.653,7.404,10.43,20.295,1,1.4680742648585747,1.0901582271771413,0.84334
183,상하하상상상상상상상상상상상상상상상상상상상상하상상상상하하하하하하하하,강,강약,-18.5,-8.121,-19.422,-37.743,1,0.541334729873455,1.0346922186410503,2.2434
184,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,8.961,4.823,-3.984,-7.753,1,1.293642801065033,1.4614655261952316,1.64801
185,상상상하하하상상상상상상상상상하상상상상상상상상하상하상상상하하하하하하,강,강강,1.222,0.777,0.652,1.269,1,1.0371076129463397,1.0170841917071844,0.99861
186,상하하하하하상하하하하하하하하하하하하하하하하상상상상상상상상상상상상상,약,약강,20.067,11.075,19.703,38.343,1,1.7308974720161752,1.0091389848784937,0.65373
187,상하하하하하하하하하하하하하하상상상하상상상상하상상상상상상상상상상상상,강,약강,16.524,9.028,14.547,28.307,1,1.582132294214029,1.0526784545577375,0.74902
188,상하상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-11.823,-5.357,-3.849,-7.489,1,0.6855928293813237,0.7712573710830475,0.86594
189,상상상상상상상상상하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-8.154,-3.726,-0.517,-1.005,1,0.7747790957853781,0.7869126328229812,0.79862
190,상하상하상하하하하하하하상하하하하하하하하상상상상상상상상상상상상상상상,강,약강,8.014,4.313,7.294,14.193,1,1.2602181877132663,1.0202917618660368,0.84631
191,상하하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,29.242,16.578,14.307,27.841,1,2.158778495892965,1.445394436028294,1.03324
192,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,36.948,21.4,12.614,24.545,1,2.568447708634385,1.7984518075539557,1.32952
193,상하하상하하하하하하하하하하하하하하하하하하상상상상상상상상상상상상상상,약,약강,18.1,9.933,15.983,31.102,1,1.6472028640396172,1.0557615678764516,0.73101
194,상상상상하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,22.687,12.618,12.179,23.7,1,1.8467054090629829,1.3081520409580616,0.97564
195,상상상상하하하하하하하하하하하하하하하하하하하하하하상상상상상상상상상상,약,약강,6.686,3.605,8.197,15.951,1,1.2142994022594291,0.9586911241932354,0.77894
196,상상상하하하하하상상상상상상상상상상상상상하하상상상상상상하하하하하하하,강,강약,0.963,0.647,0.122,0.237,1,1.0291770715158706,1.0254217491988047,1.02189
197,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,34.144,19.626,22.05,42.912,1,2.4138622323171046,1.3276892882375568,0.827
198,상상하하하하하하하하하하하하하하하상하하하하하하하하하하하상상상상상상상,약,약약,4.038,2.217,5.849,11.381,1,1.1261107761844777,0.9495645444823737,0.81498
199,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-12.395,-5.604,-0.982,-1.911,1,0.672326959125033,0.6925302003713155,0.71239
200,상하하상하하하하하하하하하하하하하하상상상상상하상상상상상상상상상상상상,강,약강,4.29,2.348,5.879,11.44,1,1.1342937526884833,0.9556390497903867,0.81959
201,상상하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,24.204,13.522,11.124,21.646,1,1.9160576268903338,1.3963145854625871,1.06441
202,상상하하하하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,11.699,6.318,4.432,8.624,1,1.3936463737292992,1.2236408815428963,1.08736
203,상하하하하하하하하하하하하하하하하하하상상하상상상상상상상상상상상상상상,약,약강,2.819,1.589,5.058,9.842,1,1.0869780284105535,0.9374182799248585,0.82018
204,상상상상상상상하상상상상상상상상하상상상상상상상상상상상상상상상상상상상,강,강강,15.155,8.25,7.843,15.262,1,1.5270491528777885,1.2175259784244559,0.99724
205,상하하하상상상상하하상하상하하하상상상상상상상상상상상상상상상상상상상상,강,강강,20.565,11.366,13.779,26.812,1,1.7525070874625344,1.1898049600663776,0.85936
206,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,19.449,10.715,6.417,12.488,1,1.7043224629090246,1.4142089320260756,1.19739
207,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,11.586,6.255,3.256,6.335,1,1.3893954259928465,1.2620740957935033,1.15557
208,상상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-30.1,-12.249,-9.889,-19.239,1,0.34152801271333894,0.46675479858074004,0.64838
209,상상상상상상상상상상상상상상상하하하하하하하하하하하하하하하하하하하하하,약,강약,0.413,0.371,3.144,6.118,1,1.0124274234147441,0.9226430310075033,0.84723
210,상상상상상하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,32.433,18.554,21.403,41.653,1,2.322689993659414,1.29807033003046,0.81718
211,상상하상상상상상상하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-1.413,-0.534,2.931,5.704,1,0.958214477550987,0.8786665717377357,0.81132
212,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,51.471,30.893,27.969,54.438,1,3.4752849125715377,1.6583634033759067,0.94347
213,상상상하하하하하하하하하상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,-6.504,-2.967,-10.051,-19.554,1,0.8172850589959888,1.1230017201313802,1.56988
214,상상상상상상하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,22.199,12.328,13.582,26.43,1,1.8247378956947546,1.2452845937100299,0.90292
215,상하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,9.27,4.99,-0.742,-1.445,1,1.3046706840004152,1.334167799888142,1.36289
216,상하하상상상상상상상상상상상상상상상상상상상상상상상하하하하하하하하하하,강,강약,-1.062,-0.362,-3.359,-6.536,1,0.9684690664400151,1.0730052629237863,1.1862
217,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,30.699,17.477,13.66,26.581,1,2.2326523110294136,1.5205504481942618,1.10083
218,상상하하하하상하하상상상상하상상상상상상하상하하하하하상상상상상상상상상,강,강강,1.423,0.879,-0.253,-0.493,1,1.0432960329490442,1.0512650895568136,1.05888
219,상하하하하하하하하상상상상상상상상상하하하하하하상상상상상상상상상상상상,강,강강,15.504,8.447,13.481,26.233,1,1.5409427130488815,1.0544300399453639,0.76608
220,상하상하상상상상하하하하하하상하상상상상상상상상상상상상상하상상상상하하,강,강강,-1.754,-0.701,-3.178,-6.184,1,0.9483088223444668,1.0447789191706371,1.14846
221,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-24.04,-10.203,-7.086,-13.789,1,0.43827490595562735,0.5463957406480399,0.68399
222,상상상상상상하상상상상상상상상상상상상하하상하상상상상상상상상상상상상상,강,강강,1.99,1.166,-0.736,-1.432,1,1.060899477959251,1.0846726707001357,1.10782
223,상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상하하상,강,강강,-2.93,-1.273,-6.926,-13.477,1,0.9146616515359444,1.1344320145061877,1.41211
224,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,32.285,18.462,12.989,25.275,1,2.3148733588607153,1.6047928916107366,1.17742
225,상하하하하하상하상상상상상상상상하하하하하상상상상상상상상상상상상상상상,강,강강,13.527,7.334,10.298,20.039,1,1.463173668754999,1.090413373354435,0.84592
226,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-5.197,-2.356,2.037,3.964,1,0.8520459574781992,0.8020298604361112,0.75826
